Namuna,Qatlam (sm),Mexanik tarkib,DNS (%),Tuproq zichligi (g/cm³),pH,EC (mS/cm),N (mg/kg),P (mg/kg),K (mg/kg),Gumus (%),Mg (mg/kg),S (mg/kg),Zn (mg/kg),Mn (mg/kg),B (mg/kg),Fe (mg/kg),Cu (mg/kg),Mikroorganizmlar(CFU/g),Ekin
1567,20-40 sm,Qum,20.19,1.68,8.72,4.68,20.87,16.48,391.71,1.42,354.68,41.15,65.27,8.05,0.29,5.84,0.41,288902902.67,Paxta
1569,20-40 sm,Qum,29.13,1.48,7.94,4.56,50.16,25.05,502.14,3.21,453.59,37.37,70.82,10.27,1.72,8.43,0.61,,Paxta
1571,20-40 sm,Gill,13.63,1.55,6.83,1.18,30.6,16.52,381.4,1.84,370.07,54.89,38.23,11.69,1.98,8.52,1.03,499874082.44,Paxta
1572,20-40 sm,Loy,14.45,1.53,6.6,2,38.85,18.31,364.76,2.5,340.86,20.21,54.2,14.28,1.62,9.19,1.07,865191687.17,Paxta
1573,20-40 sm,Qum,29.02,1.5,7.8,2,31.97,19.72,365.51,1.87,337.82,29.37,47.81,8.97,0.8,,0.56,581724344.83,Paxta
1574,20-40 sm,Qum,18.03,1.46,7.37,1.78,32.22,23.87,353.15,2.61,344.9,26.9,45.46,11.25,1.49,8.47,0.81,846252543.83,Paxta
1575,20-40 sm,Gill,21.12,1.65,8.83,3.66,10.9,8.67,336.56,0.92,351.42,22.1,45.75,7.31,0.49,,0.3,105053455.1,Paxta
1577,20-40 sm,Qum,22.59,1.69,6.22,4.29,16.89,12.69,321.87,1.15,306.65,22.12,,,2.12,8.83,1.08,,Paxta
1579,20-40 sm,Loy,14.07,1.54,8.13,4.66,21.28,12.69,369.81,1.19,329.79,47.97,61.05,9.8,1.08,,0.74,223002396.74,Paxta
1580,20-40 sm,Loy,25.05,1.62,8.66,3.56,41.99,21.6,407.82,2.6,356.9,32.66,47.77,9.61,0.52,7.86,0.54,801009805.16,Paxta
1584,20-40 sm,Qum,22.39,1.6,8.56,4.36,19.79,15.34,361.26,1.16,358.86,22.48,58.17,7.87,0.91,,0.33,230912103.39,Paxta
1586,20-40 sm,Gill,27.32,1.76,8.48,4.64,17.65,11.13,343.21,0.9,322.97,39.2,62.97,5.83,0.66,7,0.29,75068590.92,Paxta
1587,20-40 sm,Gill,28.18,1.38,7.51,1.42,39.62,20.51,419.74,2.27,379.52,20.94,,9,1.5,9,0.83,615260574.96,Paxta
1589,20-40 sm,Qum,23.86,1.53,6.12,1.13,41.05,26.32,403.31,2.93,,39.98,47.15,12.94,1.83,9.79,1.15,,Paxta
1590,20-40 sm,Gill,18.39,1.7,8.43,5.18,15.11,9.5,323.6,0.74,305.87,40.48,58.08,7.25,,6.54,0.44,89635539.04,Paxta
1591,20-40 sm,Qumoq,18.13,1.48,7.84,4.35,39.32,19.62,443.42,2.56,424.23,85.62,64.25,9.28,1.64,7.62,0.56,780165316.69,Paxta
1592,20-40 sm,Gill,14.03,1.52,8.47,3.46,17.67,14.72,354.56,1.18,320.11,30.06,53.47,6.71,0.65,6.71,0.54,215525059.36,Paxta
1593,20-40 sm,Loy,29.95,1.53,6.69,1.55,43.39,24.99,372.18,2.95,319.62,,46.46,11.98,1.55,8.69,0.94,,Paxta
1594,20-40 sm,Qum,12.78,1.32,8.21,3.36,35.54,18.28,408.23,2.45,365.68,69.54,58.85,11.12,1.34,7.36,0.58,738529041.55,Paxta
1597,20-40 sm,Gill,18.03,1.72,8.71,5.38,10.86,7.43,319.92,0.69,331.36,,66.64,7.66,0.8,7,0.4,59749560.26,Paxta
1600,20-40 sm,Loy,14.81,1.63,8.5,4.32,18.62,12.95,313.97,1.21,300.44,47.41,61.9,8.7,1.01,6.56,0.4,193522304.14,Paxta
1601,20-40 sm,Loy,29.75,1.73,8.29,5.16,31.03,17.99,433.57,1.8,396.36,34.22,73,6.21,1.6,,0.51,461996781.77,Paxta
1602,20-40 sm,Gill,17.22,1.65,8.94,2.78,23.36,13.77,373.77,1.32,350.54,35.93,47.78,6.77,0.68,7.85,0.11,,Paxta
1603,20-40 sm,Loy,13.43,1.7,7.93,5.2,18.54,9.64,328.53,0.98,316.71,21.68,76.98,8.77,1.41,7.29,0.53,133138070.92,Paxta
1604,20-40 sm,Qum,29.98,1.39,8.98,1.99,24.38,15.1,400.52,1.45,370.25,24.7,41.12,7.23,0.49,6.4,0.25,254093010.26,Paxta
1605,20-40 sm,Qum,23.17,1.69,8.58,1.98,30.14,16.22,383.01,1.84,338.93,29.2,39.12,6.86,0.74,5.97,0.29,332744849.26,Paxta
1607,20-40 sm,Qumoq,13.59,1.31,8.19,3.06,40.49,26.6,444.18,2.95,417.57,20.03,63.83,8.7,1.26,7.19,0.65,924383794.13,Paxta
1608,20-40 sm,Qum,16.3,1.61,7.79,5.05,26.04,15.8,325.14,1.32,310.44,46.62,67.19,9.62,,6.88,0.57,288118957.32,Paxta
1609,20-40 sm,Qum,26.33,1.64,7.87,4.07,22.88,15.73,359.28,1.46,298.82,43.23,58.76,8.94,1.09,7.16,0.62,212366751.73,Paxta
1610,20-40 sm,Gill,29.39,1.54,7.69,4.15,26.48,12.18,352.93,1.3,343.89,24.01,59.29,,1.82,,0.56,226613223.47,Paxta
1611,20-40 sm,Gill,15.03,1.62,7.16,1.03,43.05,19.57,414.45,2.53,380.18,22.06,38.07,11.93,2.1,7.65,0.95,910109773.79,Paxta
1613,20-40 sm,Gill,26.14,1.65,8.86,4.81,13.31,11.38,341.8,0.77,318.58,27.06,55.41,6.96,1.39,6.71,0.46,63465661.55,Paxta
1614,20-40 sm,Gill,12.8,1.68,6.94,3.99,22.12,13.83,312.88,1.33,293.88,45.43,53.72,12.62,1.08,8.22,0.86,247736794.6,Paxta
1615,20-40 sm,Qum,15.87,1.66,7.3,1.5,44.12,25.51,429.62,2.67,380.93,52.95,53.77,11.09,1.31,8.63,0.96,906703383.63,Paxta
1616,20-40 sm,Qum,17.24,1.57,6.68,3.93,37.94,18.23,331.44,2.32,341.61,34.53,65.13,11.45,1.63,,1.12,638506814.02,Paxta
1617,20-40 sm,Qum,17.37,1.77,8.87,4.91,9.33,8.49,329.11,0.62,318.82,24.09,58.87,6.77,0.47,6.69,0.33,70046389.38,Paxta
1621,20-40 sm,Loy,18.96,1.73,8.23,2.3,17.47,11.77,354.52,1.21,352.57,41.08,47.01,6.76,1.6,7.01,0.49,,Paxta
1623,20-40 sm,Loy,14.96,1.58,8.65,1.37,42.41,25.17,447.39,2.41,397.14,26.09,37.24,8.06,1,,,984586314.85,Paxta
1624,20-40 sm,Loy,17.87,1.63,8.63,5.23,13.26,11.89,345.93,1.01,353.55,24.7,66.81,9.08,0.6,6.99,0.37,104269692.5,Paxta
1626,20-40 sm,Gill,15.23,1.75,8.92,5.25,13.93,13.49,398.28,1,385.73,40.9,67.07,5.12,0.85,6.11,0.17,116490593.5,Paxta
1629,20-40 sm,Loy,14.14,1.69,6.42,4.97,25.73,14.04,315.57,1.31,335.3,,,12.27,2.13,9.26,1.04,231582564.18,Paxta
1632,20-40 sm,Qumoq,27.71,1.45,8.34,4.43,38.44,23.99,413.4,2.39,384,45.1,,10.84,1.32,8.04,0.53,941083603.13,Paxta
1633,20-40 sm,Gill,26.03,1.73,8.36,5.18,9.35,9.28,299.07,0.56,308.62,35.93,62.84,9.52,0.84,6.04,0.58,50046009.93,Paxta
1635,20-40 sm,Gill,17.5,1.81,8.39,4.51,7.89,8.65,325.11,0.59,318.8,21.38,53.73,6.54,0.87,6.45,0.37,,Paxta
1636,20-40 sm,Qumoq,20.31,1.4,7.65,3.78,41.61,22.47,464.26,2.74,432.14,21.17,70.07,9.53,0.96,8.15,0.71,1330828234.18,Paxta
1639,20-40 sm,Gill,29.43,1.74,7.64,3.95,25.6,13.07,359.42,1.26,334.26,38.75,61.68,,1.18,7.87,0.59,242703090.24,Paxta
1640,20-40 sm,Gill,10.64,1.53,8.65,3.27,26.47,14.57,390.5,1.39,349.29,55.88,50.87,7.98,0.77,,0.42,306113284.43,Paxta
1644,20-40 sm,Qum,15.81,1.7,7.57,2.23,29.3,20.27,375.65,2.02,353.41,44.59,44.22,8.78,1.01,,0.76,560694154.69,Paxta
1648,20-40 sm,Qum,27.79,1.72,8.93,5.15,13.53,9.05,324.59,0.66,310.98,,63.83,7.22,0.76,6.76,0,61084697.28,Paxta
1649,20-40 sm,Gill,26.5,1.6,7.59,4.06,32.49,20.18,384.41,2.26,360.57,23.92,64.73,8.53,1.48,8.58,0.68,595661082.74,Paxta
1651,20-40 sm,Gill,18.55,1.52,7.01,1.66,40.3,20.83,424.12,2.43,403.03,54.21,35.26,8.91,1.53,9.38,0.91,589847116.53,Paxta
1652,20-40 sm,Qum,23.02,1.64,8.9,4.36,51.87,25.03,405.87,3.63,383.08,54.65,76.39,10.21,1.13,7.78,0.18,1412713794.1,Paxta
1655,20-40 sm,Qumoq,22.89,1.48,7.93,4.39,43.63,25.08,441.01,3.04,379.26,57.45,70.27,11.78,1.38,7.57,0.63,1087005457.78,Paxta
1656,20-40 sm,Loy,20.33,1.67,8.9,4.27,27.04,18.81,376.39,1.61,334.39,83.13,61.3,8.72,1.19,7.09,0.3,382172523,Paxta
1660,20-40 sm,Gill,17.98,1.57,8.72,3.5,24.17,16.38,363.56,1.53,342.4,25.77,58.83,8.3,0.39,7.12,0.41,346573237.6,Paxta
1661,20-40 sm,Qum,10.94,1.77,8.41,5.02,16.51,11.1,282.87,1.11,273.94,23.09,63.04,8.42,1.64,7.07,0.64,151342098.58,Paxta
1662,20-40 sm,Gill,13.8,1.79,8.15,5.18,14.27,8.37,318.73,0.88,288.87,39.15,67.74,7.99,0.97,6.71,0.62,,Paxta
1663,20-40 sm,Gill,29.91,1.31,8.32,1.82,39.6,22.75,407.51,3.04,,20.61,41.18,8.51,0.91,7.07,0.68,1058402007.13,Paxta
1664,20-40 sm,Qum,22.32,1.73,6.85,5.26,16.29,8.94,277.74,0.54,260.51,31.62,71.83,11.1,2.29,8.09,1.2,48071916.79,Paxta
1665,20-40 sm,Qum,27.92,1.66,6.42,4.01,27.99,16.4,333.38,1.52,307.02,20.13,54.53,11.32,2.47,8.83,1.06,283401491.56,Paxta
1666,20-40 sm,Qum,23.78,1.72,8.62,4.96,12.07,9.02,339.24,0.71,343.09,23.93,61.02,6.63,1.47,6.25,0.44,72351474.82,Paxta
1667,20-40 sm,Gill,16.66,1.5,6.85,4.31,48.56,28.02,438.38,3.07,401.74,21.35,69.01,10.19,1.78,8.98,0.86,1313909163.97,Paxta
1668,20-40 sm,Qum,22.91,1.72,7.58,3.42,20.54,14.54,334.27,1.28,334.88,22.99,43.27,,2,7.4,0.64,243477865.79,Paxta
1669,20-40 sm,Gill,23.45,1.61,8.96,5.02,7.7,8.75,266.54,0.72,258.36,21.58,65.44,8.05,0.23,5.7,0.23,55252165.76,Paxta
1671,20-40 sm,Loy,28.77,1.44,6.32,2.09,45.37,23.79,432.48,2.83,414.68,66.11,42.02,12.89,2.19,9.56,1.1,934684155.89,Paxta
1675,20-40 sm,Qumoq,18.87,1.56,8.48,3.11,33.42,18.75,404.66,1.89,391.82,30.54,50.42,9.07,1.39,7.41,0.54,493623653.43,Paxta
1681,20-40 sm,Qum,22.74,1.75,7.85,3.98,20.67,11.38,339.63,1.05,338,42.79,44.53,8.4,1.47,7.02,0.58,181629112.65,Paxta
1683,20-40 sm,Qum,29.78,1.67,8.98,4.91,21.57,14.27,388.55,1.17,370.68,40.92,63.92,9.21,0.34,6.03,0.44,215348167.18,Paxta
1684,20-40 sm,Qum,20.92,1.47,8.16,4.4,37.04,19.32,393.6,2.21,352.51,46.34,66.87,9.58,1.28,7.91,0.44,732170341.12,Paxta
1685,20-40 sm,Qum,28.06,1.62,6.53,2.15,38.61,21.16,442.8,2.71,386.24,35.18,33.89,9.93,1.8,,1.1,1028137715,Paxta
1686,20-40 sm,Qum,15.37,1.73,8.56,5.27,16.88,10.23,305.7,0.82,309.19,65.1,67.52,8.77,0.79,6.7,0.49,88914612.93,Paxta
1690,20-40 sm,Qum,25.97,1.5,8.12,4.85,32.53,22.24,410.15,2.49,387.98,21.98,75.25,9.89,1.59,,0.62,712177463.04,Paxta
1691,20-40 sm,Gill,16.87,1.63,8.62,4.88,17.11,10.57,306.14,1.04,287.06,38.15,69.76,7.19,0.58,6.93,0.47,161831985.38,Paxta
1693,20-40 sm,Qum,17.49,1.66,8.94,3.51,20.52,11.3,328.39,0.96,299.1,,43.7,7.43,0.32,6.21,0.26,136016914.61,Paxta
1694,20-40 sm,Qum,15.42,1.59,8.72,2.03,22.13,14.43,362.89,1.24,333.67,28.12,42.89,7.86,1.27,6.2,0.2,282109840.5,Paxta
1700,20-40 sm,Gill,25.58,1.66,8.32,3.22,14.38,10.38,315.37,1.18,287.63,33.46,45.5,8.1,0.98,7.2,0.38,173686799.82,Paxta
1701,20-40 sm,Gill,14.13,1.66,8.81,4,17.92,11.24,329.42,1.2,339.55,62.73,51.65,5.12,0.96,6.84,0.15,182770526.99,Paxta
1702,20-40 sm,Loy,14.09,1.72,7.99,4.28,13.97,9.05,318.06,0.7,295.2,53.08,58.36,9.45,,7.78,0.84,62162549.08,Paxta
1703,20-40 sm,Gill,23.44,1.67,8.82,3.93,15.67,9.59,334.04,0.91,322.03,20.36,41.42,8.07,0.61,5.64,0.39,105184133.78,Paxta
1704,20-40 sm,Gill,13.35,1.61,8.94,5.44,20.22,13.21,365,0.97,327.27,,68.58,5.7,0.57,6.01,0.32,115128984.93,Paxta
1707,20-40 sm,Gill,20.62,1.73,7.79,4.65,13.13,8.9,299.11,0.66,306.27,24.41,56.05,7.16,1.29,7.53,0.74,,Paxta
1709,20-40 sm,Loy,15.38,1.51,6.27,2.34,38.36,24.23,388.09,2.47,,48.7,,13.01,2.1,8.46,1.02,849542815.28,Paxta
1710,20-40 sm,Loy,28.7,1.63,8.03,4.99,33.57,16.43,370.61,2.02,357.59,34.08,70.8,10.13,1.4,7.52,0.46,655075186.54,Paxta
1711,20-40 sm,Qum,17.09,1.71,6.91,2.65,29.75,18.64,312.98,1.69,282.7,22.28,39.96,10.43,1.95,8.58,0.83,342762986.25,Paxta
1712,20-40 sm,Loy,15.97,1.54,8.91,5.08,26.48,15.88,378.92,1.78,332.78,20.1,71.12,8.53,0.56,6.14,0.2,523718831.72,Paxta
1713,20-40 sm,Loy,22.78,1.56,6.43,4.83,42.46,17.42,395.36,2.14,371.03,20.49,66.19,12.69,2.64,9.11,1,802522877.15,Paxta
1715,20-40 sm,Qum,26.18,1.7,8.38,4.92,10.23,7.3,301.28,0.65,302.51,25.32,71.57,9.21,0.83,7.19,0.36,79283175.89,Paxta
1716,20-40 sm,Gill,22.83,1.44,8.9,4.56,17.23,7.84,317.17,1.15,286.52,20.84,62.21,6.32,0.87,6.35,0.33,163619392.36,Paxta
1720,20-40 sm,Qum,24.13,1.65,8.76,1.83,46.5,25.14,416.45,2.6,407.78,61.25,53.63,8.27,1.1,6.63,0.25,1010832242.3,Paxta
1722,20-40 sm,Qumoq,23.93,1.34,7.74,3.23,29.92,17.06,408.18,1.83,341.97,41.32,52.38,8.93,1.45,7.88,0.92,492704417.21,Paxta
1723,20-40 sm,Gill,27.35,1.66,8.64,4.01,20.03,11.66,322.12,1.25,320.88,25.44,45.54,7.73,1.13,6.38,0.34,224817210.45,Paxta
1724,20-40 sm,Qum,17.62,1.62,7.39,2.53,32.14,20.13,377.69,1.98,319.33,47.3,51.9,11.12,1.61,7.82,0.69,548575969.53,Paxta
1726,20-40 sm,Loy,25.79,1.59,6.35,4.15,25.6,14.29,337.19,1.41,314.79,22.62,69.14,12.89,2.64,,1.02,220888764.05,Paxta
1729,20-40 sm,Gill,25.25,1.7,8.44,3.98,31.64,14.46,395.32,2.02,353.34,41.95,58.56,8.41,1.24,,0.53,416487799.67,Paxta
1733,20-40 sm,Qum,28.49,1.72,6.37,4.76,18.77,12.07,320.59,0.91,310.65,44.04,61.43,10.02,1.84,9.55,1.17,145885263.01,Paxta
1734,20-40 sm,Qum,19.08,1.68,7.96,5.02,13.54,9.81,342.42,0.97,314.55,59.77,,10.35,0.64,7.37,0.66,80767955.05,Paxta
1735,20-40 sm,Qum,25.3,1.7,8.14,5.44,21.14,10.9,313.87,0.9,294.8,39.9,64.79,,1.05,7.93,0.55,133584899.92,Paxta
1736,20-40 sm,Qum,28.9,1.53,7.28,3.93,40.29,23.41,415.35,2.45,370.14,27.52,67.64,11.16,1.67,8.8,0.86,1067782158.25,Paxta
1739,20-40 sm,Gill,28.78,1.38,6.79,3.11,28.64,19.25,373.51,1.78,358.54,20.72,,11.42,1.8,8.89,1.01,546451561.56,Paxta
1740,20-40 sm,Gill,29.01,1.53,7.74,2.68,36.89,21.19,385.99,2.32,362.51,40.09,54.83,10.12,1.44,8.57,0.72,696615399.3,Paxta
1741,20-40 sm,Loy,17.22,1.56,7.87,4.77,29.15,15.94,383.61,1.78,337.72,39.57,62.53,9.91,1.76,7.39,0.68,434801207.28,Paxta
1742,20-40 sm,Loy,14.2,1.74,8.49,4.94,21.87,11.46,329.43,1.08,312.59,34.47,63.86,8.28,0.84,6.94,0.48,171680821.14,Paxta
1744,20-40 sm,Loy,21.01,1.67,8.84,2.43,32.13,21.77,393.04,2.1,373.91,34.49,40.35,8.51,0.59,6.4,0.42,,Paxta
1746,20-40 sm,Qum,16.36,1.48,8.71,4.59,29.24,16.74,374.46,1.64,328.22,52.52,,8.2,0.86,6.8,0.15,509648980.93,Paxta
1747,20-40 sm,Loy,29.06,1.49,7.8,1.65,50.06,27.87,419.72,3.21,366.73,,42.56,10.94,,,0.68,,Paxta
1749,20-40 sm,Gill,15.02,1.58,8.37,1.73,22.99,16.16,338.38,1.54,321.44,52.51,42.04,9.34,1.19,7.4,,246113378.22,Paxta
1751,20-40 sm,Gill,29.46,1.49,8.91,4.34,23.44,16.08,343,1.66,300.15,39.06,66.58,5.56,0.81,6.64,0.53,402385720.49,Paxta
1752,20-40 sm,Qum,21.45,1.31,8.27,2.58,40.4,21.04,446.71,2.73,408.03,22.49,55.8,9.63,1.31,8.36,0.67,1129592010.19,Paxta
1754,20-40 sm,Gill,14.91,1.57,6.42,3.88,20.47,12.53,318.26,1.45,,23.65,53.16,12.65,1.97,10.08,1.12,297146789,Paxta
1755,20-40 sm,Qum,24.74,1.56,7.96,2.68,46.5,24.21,458.26,2.41,401.58,38.95,51.64,11.6,1.74,7.37,0.68,1014700880.53,Paxta
1756,20-40 sm,Qum,29.54,1.69,7.56,2.99,17.06,11.8,328.48,1.04,321.42,43.89,47.95,8.75,1.76,,0.81,127421622.77,Paxta
1757,20-40 sm,Gill,28.71,1.47,8.89,1.84,35.11,19.24,421.25,1.89,389.08,21.22,47.28,6.69,0.76,7.08,0.3,523383318.61,Paxta
1758,20-40 sm,Gill,21,1.69,6.85,2.06,23.87,16.34,339.55,1.33,319.37,48.28,46,10.02,1.64,8.34,0.95,206941260,Paxta
1760,20-40 sm,Gill,28.28,1.65,8.73,5.14,14.8,11.01,345.17,0.78,325.37,43.65,54.97,7.17,0.35,,0.29,134813105.8,Paxta
1761,20-40 sm,Qum,22.08,1.68,8.53,4.67,19.95,15.02,387.86,1.44,374.25,25.59,60.19,7.62,0.92,7,0.3,236647359.42,Paxta
1763,20-40 sm,Loy,16.28,1.75,6.68,2.41,40.9,22.36,407.45,2.78,399.88,41.07,34.58,11.33,1.86,9.25,0.95,722445014.21,Paxta
1764,20-40 sm,Gill,29.61,1.75,6.93,4.18,21.43,12,318.52,0.85,317.86,21.17,53.97,10.43,1.92,7.98,0.84,86338355.59,Paxta
1765,20-40 sm,Qum,11.88,1.62,7.62,2.47,23.58,14,359.57,1.09,323.58,55.57,37.65,10.13,1.29,7.98,0.66,206908544.66,Paxta
1766,20-40 sm,Gill,29.89,1.61,6.74,4.6,22.66,15.19,334.46,1.51,356.44,23.68,66.83,10.87,1.91,8.02,1.09,341527085.24,Paxta
1767,20-40 sm,Gill,29.47,1.79,8.62,3.95,14.78,13.31,343.29,1.15,338.87,43.46,46.65,9.41,1.34,5.5,0.37,136978234.87,Paxta
1768,20-40 sm,Loy,15.73,1.64,8.38,2,29.65,18.85,359.86,1.98,334.39,,27.91,,1.38,7.26,0.62,428920489.18,Paxta
1772,20-40 sm,Qum,20.32,1.74,8.7,5.21,13.91,10.9,352.73,0.92,327.75,29.1,68.77,7.43,1.21,6.98,0.4,88037060.56,Paxta
1773,20-40 sm,Gill,22.52,1.62,7.05,4.09,42.32,22.22,435.76,2.75,,36.63,63.34,9.09,1.51,8.76,0.73,1008609386.18,Paxta
1775,20-40 sm,Qum,23.87,1.69,8.01,3.65,20,10.92,341.49,1.18,359.33,25.05,51.16,8.3,1.12,7.77,0.61,154470772.54,Paxta
1777,20-40 sm,Gill,21.99,1.69,6.49,0.89,26.83,16.66,374.76,1.46,338.02,24.7,31.86,12.05,2.14,8.24,1.1,,Paxta
1780,20-40 sm,Qum,25.89,1.64,6.47,2.9,33.85,15.69,369.27,1.48,332.19,80.58,47.19,11.31,1.76,8.98,1.03,341539633.4,Paxta
1782,20-40 sm,Qum,27,1.53,7.25,3.02,42.9,21.03,425.72,2.84,391.09,63.53,59.05,12.53,1.81,8.82,0.92,1079435887.91,Paxta
1785,20-40 sm,Loy,27.08,1.66,8.64,3.24,30.31,19.25,437.34,2.43,399.08,24.01,,6.43,0.85,5.86,0.44,681799943.88,Paxta
1787,20-40 sm,Qum,24.11,1.54,8.61,4.55,24.38,17.4,372.55,2.01,352.19,35.08,74.11,9.18,1.07,6.49,0.44,465326827.65,Paxta
1788,20-40 sm,Qum,26.03,1.65,6.84,4.56,37.78,18.66,352.39,2.08,325.38,48.04,69.25,12.46,2.11,9.02,0.96,807682953.71,Paxta
1791,20-40 sm,Loy,23.48,1.53,6.44,4.89,49.86,26.13,399.63,2.74,387.56,56.6,74.68,12.24,1.75,9.59,1.09,1073031502.06,Paxta
1792,20-40 sm,Loy,18.47,1.74,8.25,3.83,19.03,14.21,341.25,1.34,327.34,22.93,52.84,8.1,1.29,,0.54,238317754.15,Paxta
1794,20-40 sm,Qum,15.54,1.61,6.33,2.35,42.81,19.73,374.84,2.29,330.02,56.46,52.02,13.4,2.17,9.66,1.11,,Paxta
1795,20-40 sm,Gill,29.19,1.35,7.07,1.87,30.4,21.03,392.92,2.24,382.32,35.62,42.39,10.66,1.54,9.48,0.76,506946675.15,Paxta
1796,20-40 sm,Loy,26.55,1.62,7.65,4.08,35.21,21.53,418.73,2.66,386.61,22.19,63.54,12.85,1.54,7.67,0.57,844748888.28,Paxta
1797,20-40 sm,Qum,28.16,1.74,7.25,4.01,23.69,13.24,360.13,1.23,317.84,51.26,55.05,9.18,1.34,9.25,0.73,232603348.9,Paxta
1798,20-40 sm,Gill,18.95,1.47,7.3,0.89,30.08,22.52,394.03,2.12,358.41,39.58,31.47,9.68,1.79,7.3,0.78,647926723.08,Paxta
1799,20-40 sm,Qum,23.14,1.52,7.34,4.5,56.77,25.02,448.54,3.01,403.07,31.9,81.75,11.18,1.76,8.42,0.93,1298060614.6,Paxta
1800,20-40 sm,Loy,22.46,1.35,8.14,2.6,41.43,22.65,412.84,2.78,387.87,41.2,46.77,10.56,1.23,7.98,0.6,1020716693.1,Paxta
1801,20-40 sm,Gill,22.09,1.61,7.68,2.86,35.09,19.42,393.13,2.25,361.55,67.68,49.56,10.99,1.11,,0.54,,Paxta
1802,20-40 sm,Gill,24.48,1.68,6.31,1.82,25.49,15.04,294.71,1.31,302.41,27.97,36.82,10.47,1.99,,1.2,228020611.65,Paxta
1803,20-40 sm,Loy,10.22,1.61,8.45,5.08,14.86,10.59,309.52,1.11,300.64,27.61,72.94,5.47,1.13,7.25,0.55,,Paxta
1804,20-40 sm,Gill,19.01,1.69,7.13,4.41,30.01,14.74,360.53,1.48,,24.31,56.94,,1.92,7.31,0.72,344049344.83,Paxta
1806,20-40 sm,Gill,11.3,1.63,8.91,5.36,16.8,8.96,351.69,0.88,326.83,34.36,64.09,6.2,0.71,,0.38,115201262.68,Paxta
1807,20-40 sm,Qum,24.1,1.47,6.7,3.97,45.92,25.7,462.11,2.49,419.44,28.41,59.71,9.71,2.27,,0.97,952601782.94,Paxta
1813,20-40 sm,Qum,14.2,1.74,6.63,4.21,24.02,12.01,317.96,1.27,278.94,23.58,,10.8,2.23,8.64,0.99,178607922.5,Paxta
1815,20-40 sm,Qum,22.87,1.45,8.47,4.22,47.52,20.75,402.55,2.81,377.35,23.73,73.69,9.76,1.24,7.77,0.53,1113121368.45,Paxta
1816,20-40 sm,Gill,19.67,1.62,8.58,3.59,23.32,15.95,368.8,1.56,331.13,54.16,48.1,7.77,1.1,7.48,0.45,413210740.31,Paxta
1819,20-40 sm,Gill,19.9,1.8,7.79,5.04,7.97,8.65,281.36,0.59,283.58,22.96,63.79,9.07,1.3,8.13,0.62,51992192.62,Paxta
1820,20-40 sm,Qum,24.27,1.63,6.43,1.79,33.7,19.02,377.28,2.15,344.01,25.97,36.91,11.44,2.11,9.62,1.08,529696904.64,Paxta
1821,20-40 sm,Gill,24.41,1.67,7.35,2.28,45.51,22.03,432.02,3.03,383.55,25.95,37.13,,1.23,8.67,0.74,936112489.61,Paxta
1824,20-40 sm,Qum,19.03,1.6,7.67,4.83,43.3,24.24,437.31,2.8,387.08,20.02,70.93,9.92,1.12,7.99,0.84,969331718.53,Paxta
1827,20-40 sm,Qum,16.13,1.71,7.53,4.48,24.25,15,374.38,1.56,341.5,41.06,58.49,8.69,1.9,7.88,0.64,,Paxta
1830,20-40 sm,Loy,23.44,1.46,6.14,1.35,38.68,23.52,396.43,2.82,376.66,64.03,32.1,12.78,2.22,9.49,1.09,1083418134.56,Paxta
1831,20-40 sm,Qum,11.56,1.69,7.41,4.35,29.23,16.07,374.62,2.11,310.17,41.8,65.66,9.54,1.77,7.32,0.75,442816558.35,Paxta
1832,20-40 sm,Gill,23.99,1.58,8.98,4.93,11.17,9.07,324.23,1,316.87,45.62,58.08,7.82,0.45,6.22,0.12,106926034.32,Paxta
1835,20-40 sm,Qumoq,15.48,1.53,7.5,3.13,51.36,27.53,469.55,3.15,425.2,23.66,62.8,10.59,2,8.33,0.9,1356612985.34,Paxta
1836,20-40 sm,Qum,28.05,1.64,8.77,4.7,10.95,9.23,300.28,0.72,270.48,32.63,54.01,7.4,0.28,5.45,0.29,59972965.79,Paxta
1839,20-40 sm,Gill,18.37,1.46,6.97,2.16,50.27,31,450.78,3.24,411.21,24.06,44.85,12.26,2.01,8.25,0.78,1328154949.31,Paxta
1840,20-40 sm,Loy,26.98,1.49,8.35,2.1,43.96,23.91,432.83,2.86,389.82,53.58,44.5,10,1.08,,0.4,1346443959.03,Paxta
1841,20-40 sm,Loy,29.36,1.69,8.15,3.01,21.38,12.91,337.32,1.34,335.69,21.8,,8.78,0.88,7.1,0.7,215158628.94,Paxta
1843,20-40 sm,Gill,10.97,1.74,7.25,4.11,33.1,20.58,399.76,2.12,,23.83,57.83,10.28,,7.66,0.79,,Paxta
1846,20-40 sm,Gill,12.91,1.45,6.87,4.67,28.22,15.82,327.76,1.5,320.62,34.36,53.75,11.97,2,8.43,0.9,350226753.87,Paxta
1848,20-40 sm,Qum,28.06,1.6,7.83,2.61,25.61,19.34,414.94,2.25,381.93,21.24,46.26,9.43,1.57,7.57,0.68,630003781.49,Paxta
1849,20-40 sm,Loy,27.81,1.67,7.67,3.47,27.01,16.78,322.09,1.48,305.2,26.18,54.27,8.26,1.43,6.75,0.74,276848799.36,Paxta
1850,20-40 sm,Gill,13.26,1.38,7.91,1.66,35.81,23.24,419.9,2.45,403.87,24.29,48.2,7.93,1.46,8.49,0.51,953994811.96,Paxta
