Namuna,Qatlam (sm),Mexanik tarkib,pH,Gumus (%),Tuproq EC (mS/cm),Tuproq zichligi (g/sm3),DNS (%),Azot (mg/kg),Fosfor (mg/kg),Kaliy (mg/kg),Mg (mg/kg),Mikroorganizmlar (CFU/g),S (mg/kg),Fe (mg/kg),Zn (mg/kg),Mn (mg/kg),Cu (mg/kg),B (mg/kg),Ekin
NMNX-20589,0-20 sm,Loy,6.364967184,3.45,2.61,1.42,27.24,17,52,17,54,2518691551.72,27.54,13.45,3.58085842110426,9.46,1.97017332860185,2.14,Makkajo'xori
NMNX-20710,0-20 sm,Qumoq,6.428054409,4.9,1.11,1.48,39.14,24,42,23,35.0761457867863,1461773808.25,26.31,11.68,5.96767085433467,4.57,3.09090907778116,,Makkajo'xori
NTXM-234,0-20 sm,Loy,6.664187809,,1.7,,29.06,28,46,16,46.9825358207409,224063709.14,21.66,11.17,4.70777080362363,12.85,3.07973514747376,2.19,Makkajo'xori
TSPD-2083,0-20 sm,Loy,6.637677489,1.13,3.33,1.65,23.05,21,38,21,45.6792020889203,1127207985.68,23.39,6.43,2.07054840769214,11.41,2.44930847110651,2.55,Makkajo'xori
Karta-194,0-20 sm,Loy,6.79385576,1.42,4.8,1.6,32.35,34,60,25,56.2822907189775,2252103419.3,27.26,8.21,4.37293365494721,9.8,3.90223265427502,1.01,Makkajo'xori
NTTM-196,0-30,Yengil qum,6.852884643,3.36,2.52,1.42,28.5,19,53,22,41.9127408647345,280653757.62,27.15,10.84,3.91609268045606,5.41,2.23355033899078,1.32,Makkajo'xori
NMNX-20831,0-20 sm,Yengil qum,7.121571293,3.95,2.52,1.37,35.34,31,58,15,46.1428168025485,1945602384.33,23.68,10.09,6,,2.25926987160658,1.13,Makkajo'xori
NMNX-20952,0-20 sm,Loy,6.883308033,1.11,4.44,1.39,20,19,35,24,34.6479553531655,186434807.83,29.81,10.19,4.381465229489,9.9,1.96096824822762,2.59,Makkajo'xori
NTXM-235,0-20 sm,Loy,6.421271178,1.54,2.74,1.52,22.17,24,53,17,43.2658526860284,742398813.98,27.06,6.57,1.37018194147309,7.42,2.75577981665298,1.74,Makkajo'xori
TSPD-2084,0-20 sm,Yengil qum,6.54450214,5.47,1.31,1.25,27.61,13,47,20,45.9727394127304,275181087.39,27.72,11.47,5.55924915121578,5.24,1.67945625179381,1.75,Makkajo'xori
Karta-195,0-20 sm,Qumoq,6.452006451,5.2,1.33,1.29,15.63,31,53,16,31.2265946401311,1165300431.9,26.38,7.36,1.84138912708413,5.95,2.14660513706147,1.9,Makkajo'xori
NTTM-197,0-20 sm,Qumoq,6.489259136,4.16,2.99,1.25,28.45,28,45,23,38.3152292530811,581237946.89,24.71,10.28,5.86852976219125,9.5,2.6564911599388,2.31,Makkajo'xori
NMNX-21073,0-20 sm,Loy,6.713410626,3.52,1.85,1.53,25.32,31,37,21,52.0576570825064,733434685.91,24.88,11.16,1.90877956193221,5.72,3.37650803005246,2.74,Makkajo'xori
NMNX-21194,0-20 sm,Loy,6.510840928,1.63,1.96,1.54,39.53,33,60,15,47.7929837185979,2305251710.87,29.3,7.37,1,3.7,2.56784800873417,1.39,Makkajo'xori
NTXM-236,0-30,Qumoq,6.287380117,3.05,4.01,1.43,26.42,34,45,21,50.0413918958588,559977242.8,24.59,12.44,2.98755312675826,7.33,2.01607452134424,,Makkajo'xori
TSPD-2085,0-20 sm,Yengil qum,6.86308576,4.41,2.09,1.42,38.28,13,57,25,29.5368410455983,1976041278.21,26.14,7.37,6,,1.96691584404599,1.49,Makkajo'xori
Karta-196,0-20 sm,Loy,6.78415271,1.38,4,1.58,24.05,33,57,17,41.2020587138175,1706180282.23,23.97,12.46,3.65646597542054,9.87,2.66722566132675,1.71,Makkajo'xori
NTTM-198,0-20 sm,Loy,6.769415888,3.08,2.99,1.48,17.31,32,57,22,37.4738055482575,589513648.23,26.55,10.97,3.66930161666604,10.12,2.81980879187707,1.3,Makkajo'xori
NMNX-21315,0-20 sm,Loy,6.320768488,0.9,4.71,1.58,30.91,23,59,25,52.2582142028772,1593207696.09,25.57,8.35,3.05779886033971,5.79,2.15962514327551,1.07,Makkajo'xori
NMNX-21436,0-20 sm,Loy,6.705008504,1.22,4.97,1.63,24.26,35,41,18,40.4806583116523,2569297350.23,25.97,9.12,1.32896533161691,14.56,1.517100782524,1.87,Makkajo'xori
NTXM-237,0-20 sm,Loy,6.790736339,1.38,3.91,1.63,15.85,6,48,24,31.2901500334115,89394354.47,21.1,9.4,3.72877241730434,13.87,3.4007671596792,2.83,Makkajo'xori
TSPD-2086,0-20 sm,Loy,7.130278657,0.84,4.61,1.65,39.02,29,36,25,45.0510413652848,158708428.31,22.87,11.27,7,4.31,4,2.77,Makkajo'xori
Karta-197,0-20 sm,Loy,7.012740397,5.4,1.04,1.36,29.48,4,36,22,22.4473403131683,771176974.82,26.14,6.6,6,10.09,1.07184192536451,2.07,Makkajo'xori
NTTM-199,0-20 sm,Loy,7.155685016,1.11,4.81,1.6,20.84,10,59,22,29.6420508199213,1170311589.79,23.16,7.26,2.54993673197692,12.5,2.5143281086183,,Makkajo'xori
NMNX-21557,0-20 sm,Loy,6.991242362,2.68,4.57,1.54,26.99,14,48,21,54.9769734038168,1946331332.65,25.68,11.73,6.3765255185054,,1.82527132394205,3.18,Makkajo'xori
NMNX-21678,0-20 sm,Yengil qum,6.218923893,4.78,1.79,1.38,18.84,8,50,21,40.1254677050712,388569848.15,29.81,12.46,1.5108089577049,9.1,2.66460113098168,2.5,Makkajo'xori
NTXM-238,0-20 sm,Loy,7.199495368,2.12,2.92,1.58,22.34,20,40,15,27.8129828917992,2372596691.85,23.87,9.4,3.67587724218582,13.59,1.2,1.55,Makkajo'xori
TSPD-2087,0-20 sm,Loy,6.389882166,4.17,1,1.43,22.71,36,43,22,37.277611469414,2118473380.73,28.14,7.3,5.35007131320313,3.49,2.22872548252672,2.29,Makkajo'xori
Karta-198,0-20 sm,Qumoq,6.623438282,4.48,0.69,1.46,33.19,14,57,15,36.081347797803,192077579.61,23.94,10.63,2.4491878430652,10.29,1.2,2.06,Makkajo'xori
NTTM-200,0-20 sm,Qumoq,7.033012777,4.39,3.33,1.48,36.12,11,60,23,29.0045555508872,143961568.65,27.41,10.39,3.12241914473239,14.4,1.8113399469683,2.98,Makkajo'xori
NMNX-1314,0-20 sm,Loy,6.32400451,1.08,4.67,1.63,21.45,10,59,15,14.6461366748581,233030677.11,29.48,12.74,2.33377183189138,13.57,1.95429306515718,1.55,Makkajo'xori
NMNX-219,0-20 sm,Loy,6.397636709,4.34,1.26,1.28,39.02,7,60,25,16.9252274802996,388569848.15,26.74,7.3,1.5,4.64,2.36226441943775,1.81,Makkajo'xori
NTXM-228,0-20 sm,Loy,6.401455706,1.58,4.01,1.59,34.7,2,47,15,27.8864667974692,498110004.76,27.91,9.27,3.82902237181927,7.15,1.90005491146952,3.27,Makkajo'xori
NMNX-220,0-20 sm,Loy,6.904587016,2.9,4.17,1.52,23.9,20,45,22,42.2903635273324,301680340.82,25.95,9.19,6,5.13,3.71371463742245,2.62,Makkajo'xori
NTXM-229,0-20 sm,Qumoq,6.478557136,4.45,2.32,1.26,22.44,2,39,15,62.6009567621884,622148449.04,29.04,10.07,3.91046278763771,5.2,2.42909505202429,1.83,Makkajo'xori
NMNT-221,0-20 sm,Loy,7.063022095,1.39,4.97,1.56,26.77,27,40,24,46.5063065907134,220547431.44,28,9.98,2.30826725704228,5.52,1.50438082080797,1.47,Makkajo'xori
NTTM-190,0-20 sm,Loy,6.981758362,3.98,1.46,1.29,38.73,35,48,15,19.4656354491233,1358314848.78,25.79,9.36,4.13886926324438,9.46,2.9,,Makkajo'xori
NMNX-20825,0-20 sm,Loy,6.227134139,2.79,2.91,1.58,19.99,4,59,25,39.4901849457794,284222156.11,28.87,6.06,1.69565483591665,12.49,2.19296764449392,2.19,Makkajo'xori
NMNX-20946,0-20 sm,Loy,6.232836962,1.62,4.33,1.48,39.88,1,48,24,60,388569848.15,27.39,8.99,3.36327169487901,10.67,2.56674881592634,1.54,Makkajo'xori
NTXM-229,0-20 sm,Yengil qum,7.140437859,,1.48,,17.87,36,43,21,57.7259652366022,387668594.36,24.59,8.34,3.17532628510198,4.23,1.5279448168968,2.59,Makkajo'xori
NMNX-221,0-20 sm,Loy,6.459252023,2.08,3.5,1.61,20.45,11,46,24,33.7908100621792,1911084982.71,26.01,9.89,3.16819649358744,7.18,2.60081875899333,1.57,Makkajo'xori
NTXM-230,0-20 sm,Loy,6.568795404,3.12,3.99,1.46,36.33,34,47,19,38.2467091693625,388569848.15,26.51,,4.73710584718623,7.28,3.5107182738129,2.03,Makkajo'xori
NMNT-222,0-20 sm,Loy,7.12851089,1.63,4.46,1.56,24.75,21,44,18,26.3267885661733,410510416.28,26.45,6.56,3.23920605853221,13.95,2.88137752980045,0.9,Makkajo'xori
NTTM-191,0-20 sm,Loy,6.42937879,,0.97,1.24,36.98,17,58,20,48.9448590137218,1811576862.15,25.6,11.34,3.07078412836621,5.78,1.41132023671073,2.11,Makkajo'xori
NMNX-20826,0-20 sm,Loy,6.248900919,1.34,4.5,1.5,30.53,25,40,21,44.0844120947297,2093804007.48,13.75,10.47,2.97720347932741,10.74,2.9,1.94,Makkajo'xori
NMNX-20947,0-20 sm,Qumoq,6.619891498,5.23,1.09,1.3,33.92,2,38,18,26.3804518879416,388569848.15,26.36,7.81,1.2,,2.30455394358635,1.07,Makkajo'xori
NTXM-230,0-20 sm,Loy,6.377568542,0.85,4.69,1.62,22.57,9,48,20,38.5583472430758,313226236.23,21.4,11.01,1.55950773115687,12.99,1.80766793386573,1.31,Makkajo'xori
NMNX-222,0-30,Qumoq,6.415459592,3.73,2.85,1.56,36.31,37,49,25,28.0155070268479,58748833.01,24.99,9,4.05024352408961,11.49,1.5561781682281,1.12,Makkajo'xori
NTXM-231,0-20 sm,Qumoq,6.320662012,4.22,3.93,1.44,23.04,36,38,15,45.6004240420965,84417526.08,27.01,8.43,1.91808909341526,14.45,2.4785332767296,2.62,Makkajo'xori
NMNT-223,0-20 sm,Loy,6.978400282,0.96,4.5,1.48,21.16,40,58,15,48.1145353122507,954714464.54,26.87,,4.38962207942897,5.34,3.06895326181415,1.3,Makkajo'xori
NTTM-192,0-20 sm,Yengil qum,6.442335593,,2.77,,25.14,30,44,16,37.3273050654927,2057044756.55,20.6,8.52,4.20729560359353,14.7,1.92938040199066,,Makkajo'xori
NMNX-20827,0-30,Yengil qum,7.184398832,3.08,4.09,1.36,21.17,1,59,23,48.4403987336157,1083158114.88,27.83,10.28,1,9.09,1.67626226538995,2.65,Makkajo'xori
NMNX-20948,0-20 sm,Qumoq,6.402926221,5.39,3.28,1.31,39.66,9,48,22,41.2151843649422,1093471789.07,14.89,6.56,2.15981531681704,8.37,2.79077096276789,1.62,Makkajo'xori
NTXM-231,0-20 sm,Yengil qum,7.085982325,5.01,1.39,1.36,28.27,14,41,17,37.6488562353405,305851628.71,23.23,9.87,3.85768307944104,8,2.52284612777162,2.1,Makkajo'xori
NMNX-223,0-20 sm,Loy,6.698574085,1.72,4.29,1.49,20.55,35,52,19,31.3271652782034,1461059358.68,17.22,10.94,4.65333470683087,13.9,2.19949416385018,1.37,Makkajo'xori
NTXM-232,0-20 sm,Loy,6.594739424,0.9,4.55,1.56,38.71,31,48,17,32.5179681855182,750988207.38,17.01,10.82,3.56229749672714,3.45,2.93173188412726,2.38,Makkajo'xori
NMNT-224,0-20 sm,Qumoq,6.647965508,5.08,1.07,1.25,24.7,4,41,20,41.0334877304373,2362122617.25,21.8,9.05,4.60562475049986,12.67,1.65654672042751,1.62,Makkajo'xori
NTTM-193,0-20 sm,Loy,7.120032489,1.49,3.01,1.63,38.3,30,37,25,45.7297951574125,129050461.74,17.37,8.87,1.43900163943405,,1.8651001639865,1.6,Makkajo'xori
NMNX-20828,0-20 sm,Qumoq,6.91380932,3.95,2.96,1.37,24.72,9,35,20,33.9117632439891,255599086.58,29.92,8.47,5.82121196660474,8.37,1.61131979782855,2.16,Makkajo'xori
NMNX-20949,0-20 sm,Loy,7.073048264,1.13,4.89,1.56,23.46,20,41,20,45.400633202843,1469640484.4,15.41,12.31,2.91366035920326,8.62,2.55802381541305,2.21,Makkajo'xori
NTXM-232,0-20 sm,Loy,6.5304707,1.79,3.22,1.4,19.79,37,50,23,21.0312641967319,367027946.47,27.33,10.74,7,5.81,2.10438042737482,2.62,Makkajo'xori
NMNX-224,0-20 sm,Loy,6.684381357,1.75,4.53,1.36,30.65,34,35,21,30.5433243709501,1526013403.63,13.52,10.4,3.0348434744901,5.01,1.90766074837974,1.96,Makkajo'xori
NTXM-233,0-20 sm,Yengil qum,6.581351374,4.24,0.69,1.43,30.38,14,37,15,51.534171964375,2387347214.44,28.86,8.69,1.22529968748145,6.63,2.82911846191048,,Makkajo'xori
NMNT-225,0-20 sm,Loy,6.86483915,4.31,0.59,1.29,28.81,23,39,22,38.4572156131852,388569848.15,14.9,7.29,3.75764832118245,7.7,2.07398306103433,1.22,Makkajo'xori
NTTM-194,0-20 sm,Loy,6.487124217,4.51,1.03,1.37,16.98,5,45,21,39.5559227501819,147588867.97,12.45,7.32,3.76040593458676,4.55,1.20611608989843,2.11,Makkajo'xori
NMNX-20829,0-20 sm,Yengil qum,6.605733068,4.93,3.54,1.29,24.53,22,37,20,30.8253330159999,1601933536.44,25.21,4.82,2.72366585304962,6.44,2.81491444770773,3.1,Makkajo'xori
NMNX-20950,0-20 sm,Yengil qum,6.860602782,3.99,2.33,1.33,33.64,40,51,17,43.5308016170809,388569848.15,12.37,9.42,2.8790029881739,11.06,2.09885837675077,2.75,Makkajo'xori
NTXM-233,0-20 sm,Qumoq,6.41874299,5.69,1.66,1.29,18.8,27,56,20,32.2789272359524,805311103.9,29.72,7.73,7,11.13,2.29860485805121,0.74,Makkajo'xori
NMNX-225,0-20 sm,Loy,6.365513634,1.32,3.26,1.52,32.06,31,40,22,50.8147719543205,344821795.47,16.23,7.91,3.27383778524352,8.09,3.61918661030043,1.46,Makkajo'xori
NTXM-234,0-20 sm,Loy,6.556372966,2.76,3.58,1.62,37.48,38,36,21,20.6239092968342,873471654.07,15.63,13.04,1.2,7.22,1.49245025740152,1.72,Makkajo'xori
NMNT-226,0-20 sm,Loy,6.760694228,1.16,4.75,1.62,17.49,6,37,17,31.7059743423293,388569848.15,17.19,9.71,3.75341841044463,9.12,2.80081725141909,2.4,Makkajo'xori
NTTM-195,0-20 sm,Loy,6.715276663,,1.02,1.31,32.09,6,47,18,22.8295738595263,343179523.02,17.46,6.84,2.06317372325055,6.64,2.81541489243279,2.32,Makkajo'xori
NMNX-20830,0-20 sm,Loy,6.666380512,0.83,4.79,1.62,19.31,24,44,17,40.758866929862,2351476935.35,17.92,12.09,1.27299235292731,7.15,2.03652790985551,0.63,Makkajo'xori
NMNX-20951,0-20 sm,Yengil qum,6.626629798,4.21,2.14,1.4,31.82,25,59,19,54.1536381232767,68955333.98,25.84,7.18,1.30038736438007,10.79,2.21790020084981,1.79,Makkajo'xori
NTXM-234,0-20 sm,Loy,6.702772465,4.65,2.79,1.42,37.67,32,56,21,41.8772529140068,255992665.49,27.13,8.82,6,7.94,2.24993386532675,,Makkajo'xori
NMNX-226,0-20 sm,Yengil qum,7.011030515,4.54,0.73,,34.9,8,45,18,39.6475194279002,1464376275.84,28.78,9.73,6,7.58,2.62373891733152,2.59,Makkajo'xori
NTXM-235,0-20 sm,Qumoq,6.890156495,4.48,1.78,1.34,24.03,19,39,17,58.675131981878,376565501.5,21.34,6.27,2.63859148384109,11.4,2.37399709488952,,Makkajo'xori
NMNT-227,0-20 sm,Loy,6.821747052,4.69,3.1,1.41,16.11,39,37,15,44.6439797056844,214397136.54,14.77,8.89,2.74846551526673,8.75,1.76642858086262,1.86,Makkajo'xori
NTTM-196,0-20 sm,Loy,7.183189922,2.93,4.24,1.6,36.75,33,37,19,26.5154674162737,1762004420.7,27,10.7,3.69633525622951,14.41,1.2,1.85,Makkajo'xori
NMNX-20831,0-20 sm,Loy,6.27258822,0.81,4.99,1.65,28.33,26,54,17,60,2357339475.62,13.58,7.56,5.57700087828951,9.51,3.46587000100239,2.31,Makkajo'xori
NMNX-20952,0-20 sm,Loy,6.679127482,2.82,3.55,1.34,30.94,21,51,15,46.5213983571876,2464770802.53,26.04,12.45,4.96241471446437,9.68,1.66257895170264,2.19,Makkajo'xori
NTXM-235,0-20 sm,Loy,6.689825155,1.75,3.22,1.51,32.57,22,54,20,38.2482048393898,654045047.45,21.21,10.11,5.45239889059086,,2.46440100137621,1.4,Makkajo'xori
TSPD-2084,0-20 sm,Loy,6.583381939,0.83,4.99,1.65,33.34,29,45,16,38.5623425325348,588238751.99,14.76,11.06,6,8.59,2.83703542973606,0.99,Makkajo'xori
Karta-195,0-20 sm,Loy,6.725551062,3.92,4.45,1.3,16.16,4,40,21,60.7010508824718,1133075428.47,24.36,10.91,3.86103110140898,5.27,4,2.43,Makkajo'xori
NTTM-197,0-20 sm,Yengil qum,7.069747814,4.48,1.76,1.4,22.01,10,37,22,36.2330049156535,517677385.19,27.74,11.04,6,,1.48198544853824,1.81,Makkajo'xori
NMNX-21073,0-20 sm,Yengil qum,6.921993878,4.11,4.23,1.47,26.95,4,44,19,38.4633420934501,150707006.7,29.69,9.52,2.324037439482,10.97,2.64627179852692,2.54,Makkajo'xori
NMNX-21194,0-20 sm,Loy,6.770955317,2.16,2.72,1.53,32.4,20,45,17,39.1674546878079,2715992007.56,14.19,7.79,2.05174946184375,,2.1747985962784,1.89,Makkajo'xori
NTXM-236,0-20 sm,Loy,6.983130466,0.81,4.57,1.65,35.64,23,45,23,22.9009118554791,1483886756.24,27.51,9.16,7,6.79,2.07379632299662,0.86,Makkajo'xori
TSPD-2085,0-20 sm,Loy,6.267684328,2,2.21,1.53,38.48,25,48,21,38.7201321852552,764075694.13,18.84,8.06,3.25476046100302,4.78,2.19992773238686,0.97,Makkajo'xori
Karta-196,0-20 sm,Yengil qum,7.454532137,4.42,2.18,1.4,17.08,56,79,15,49.1572145144261,86663214.61,12.58,8.15,3.50656861002186,12.84,3.43933172873847,1.52,Makkajo'xori
NTTM-198,0-20 sm,Yengil qum,7.040056094,4.39,4.16,1.4,25.89,25,62,21,40.4618258025941,1151380019.71,28.71,10.86,1.93777223487138,13.05,2.20720792601005,,Makkajo'xori
NMNX-21315,0-20 sm,Loy,7.418650668,2.49,4.09,1.52,23.13,42,61,22,27.6727911162935,477721863.88,23.45,9.96,1.2,13.5,2.84620810142387,2.7,Makkajo'xori
NMNX-21436,0-20 sm,Loy,6.501869314,1.08,2.91,1.64,37.13,42,73,25,29.9845107004124,1572476429.66,25.22,7.08,5.17708784835066,6.01,2.2346935806461,1.9,Makkajo'xori
NTXM-237,0-20 sm,Yengil qum,6.814410928,5.11,1.93,1.33,33.53,44,58,18,15,2489121196.12,17.86,7.44,1.66645914631089,7.6,2.88049044984468,,Makkajo'xori
TSPD-2086,0-20 sm,Loy,7.581442888,2.4,3.75,1.48,24.7,50,55,16,30.020731253411,1185658932.92,17.86,6.01,6,7.48,2.38703083184494,2.31,Makkajo'xori
Karta-197,0-20 sm,Yengil qum,7.741418772,4.02,2.94,1.47,24.8,35,72,21,29.6767727985637,196756901.63,28.85,7.5,4.70432238989136,14.6,2.0132942389481,2.84,Makkajo'xori
NTTM-199,0-20 sm,Qumoq,6.573531614,5.42,1.45,1.25,30.79,30,64,20,52.2969775653243,789224625.89,21.71,10.03,2.42394824098188,4.06,2.25821729760156,2.18,Makkajo'xori
NMNX-21557,0-20 sm,Loy,7.543804223,2.41,3.88,1.42,20.78,27,64,21,66.9584718841378,388569848.15,28.35,11.74,6.50899032291943,12.8,1.52532256356175,1.31,Makkajo'xori
NMNX-21678,0-20 sm,Loy,6.5408208,1.33,2.48,1.63,27.86,50,74,17,36.9416545761513,1923054107.75,15.96,11.07,2.79204800082018,8.21,3.49956578011629,,Makkajo'xori
NTXM-238,0-20 sm,Loy,7.22405917,1.24,3.38,1.46,17.67,39,73,24,39.205803532351,666664628.65,18.9,8.48,1.00678374365904,13.78,2.67744776475902,,Makkajo'xori
TSPD-2087,0-20 sm,Qumoq,7.551364319,,0.7,,38.01,57,67,25,44.6201259885757,451931876.2,17.61,8.99,1.2,7.55,1.92972860833537,1.62,Makkajo'xori
Karta-198,0-20 sm,Loy,6.928898659,3.73,3.13,1.46,18.9,52,63,19,32.3832078415613,1781660113.5,13.17,9.79,1.2,11.61,2.76024704788852,,Makkajo'xori
NTTM-200,0-20 sm,Yengil qum,7.747775263,4.05,2.96,1.48,32,55,66,22,21.3749630158975,388569848.15,16.01,6.17,3.72173283106483,12.15,2.25960330744873,2.29,Makkajo'xori
NMNX-21799,0-20 sm,Loy,6.706505915,3.25,1.07,1.29,19.38,51,56,18,32.8644785072647,1950252777.81,25.76,7.19,4.59259974322562,13.76,3.6462258039207,1.31,Makkajo'xori
NMNX-21920,0-20 sm,Loy,6.668238556,3.87,1.68,1.47,31.22,36,66,15,40.9414630591765,241763753.66,23.45,7.82,5.81690726123403,12,3.5,2.54,Makkajo'xori
NTXM-239,0-20 sm,Qumoq,7.332375138,,1.01,,29.2,59,55,19,36.5478246100504,61661587.23,25.06,11.05,1.46974320818432,3.64,2.97932184089143,2.78,Makkajo'xori
TSPD-2088,0-20 sm,Loy,7.596802025,2.35,3.96,1.4,32.6,50,58,23,51.5133897773943,1585309618.51,26.19,10.99,3.61305341161154,,1.59182348642946,,Makkajo'xori
Karta-199,0-20 sm,Loy,7.70650895,1.97,1.49,1.61,27.43,30,65,25,33.1926302903963,529253089.22,25.81,6.77,4.98104488203798,10.32,2.28737974319875,,Makkajo'xori
NTTM-201,0-20 sm,Loy,7.366542647,2.44,3.78,1.56,28.81,20,62,18,29.0077442850962,388569848.15,25.18,7.54,6,13.8,2.15422542950145,2.66,Makkajo'xori
NMNX-1315,0-20 sm,Loy,6.919243702,1.05,4.73,1.47,21.79,58,71,15,38.1410822091969,1422414784.77,19.3,10.49,5.66853593367073,4.84,2.02620341362003,1.86,Makkajo'xori
NMNX-220,0-20 sm,Loy,7.187721818,3.48,2.84,1.47,37.95,25,71,24,35.0195763995921,1861167187.93,28.86,9.53,2.82463788022629,12.52,3.06789461097537,1.33,Makkajo'xori
NTXM-229,0-20 sm,Loy,7.075886472,2.41,3.68,1.51,15.3,52,71,16,36.6050001530055,139605651.58,23.75,9.1,1.75954599332185,6.84,2.85130113976294,,Makkajo'xori
NMNX-221,0-20 sm,Qumoq,6.74441168,5.24,2,1.28,34.91,40,63,18,30.335898641462,1190206315.49,25.67,10.06,4.02316389459438,13.11,1.5576798771541,1.61,Makkajo'xori
NTXM-230,0-20 sm,Yengil qum,6.726469088,3.9,3.42,1.32,32.58,20,60,25,24.0762293452512,1739423591.53,,7.15,1.2,6.18,4,,Makkajo'xori
NMNT-222,0-20 sm,Loy,6.628264883,1.81,2.82,1.58,17.11,48,61,21,25.8459948232527,2370826001.38,,6.58,2.94460706769864,9.62,2.90707740533612,,Makkajo'xori
NTTM-191,0-20 sm,Loy,7.127064207,3.51,2.01,1.37,32.01,49,68,22,56.297963413095,439512678.07,,8.15,5.02725541775961,13.42,2.07734316076238,1.84,Makkajo'xori
NMNX-21067,0-20 sm,Loy,7.538631462,2.6,3.4,1.39,27.17,48,62,15,31.3125219246797,885047211.31,,10.31,1.38982373538158,9.87,2.08788256254313,2.64,Makkajo'xori
NMNX-21188,0-20 sm,Loy,7.162357641,3.4,3.07,1.37,29.69,32,66,17,35.5952754385608,2159443026.04,,12.77,7,14.81,1.90680837522629,2.9,Makkajo'xori
NTXM-230,0-20 sm,Loy,6.859409487,2.33,3.99,1.33,28.05,21,63,22,34.8152852557183,876814788.28,19.22,9.88,2.19681107905369,7.55,2.24741288804964,1.18,Makkajo'xori
NMNX-222,0-20 sm,Loy,7.397190844,2.21,3.55,1.57,35.47,20,72,19,56.3009043435274,2953881385.69,18.83,10.66,3.08618235247808,5.67,2.45302034152058,2.52,Makkajo'xori
NTXM-231,0-20 sm,Loy,6.880245789,1.46,3.94,1.59,18.55,25,65,21,42.6931790275708,969580368.3,23.12,10.31,5.99205271242536,13.2,1.4648120817604,,Makkajo'xori
NMNT-223,0-20 sm,Qumoq,6.581313137,5.69,0.88,,26.66,41,78,21,36.9632474123322,388569848.15,23.76,10.62,1.63205025750936,9.23,2.45478839413682,2.82,Makkajo'xori
NTTM-192,0-20 sm,Loy,7.296972161,1.9,2.64,1.49,28.24,53,67,17,29.8748927281749,778640245.48,26.01,8.45,1.2,12.4,2.55549034105017,1.57,Makkajo'xori
NMNX-21068,0-20 sm,Loy,6.97297656,2.98,4.48,1.48,35.95,39,60,21,27.6619154188877,294388512.26,14.04,9.59,5.2298668932376,3.82,1,,Makkajo'xori
NMNX-21189,0-20 sm,Loy,7.241148507,1.2,4.99,1.63,37.23,25,76,17,54,186349043.73,15.19,9,2.12856150047179,13.01,2.19364149233428,,Makkajo'xori
NTXM-231,0-20 sm,Loy,6.92009048,,0.67,1.26,28.79,21,78,19,45.3755494317849,2584845828.64,23.71,10.23,5.20122971919571,12.15,2.50418442825254,,Makkajo'xori
NMNX-223,0-20 sm,Loy,7.504608385,1.81,1.93,1.54,24.6,57,60,17,33.1513352191569,388569848.15,10.33,11.12,6.27986745487611,12.81,2.60733315255632,2.04,Makkajo'xori
NTXM-232,0-20 sm,Qumoq,7.152272256,3.68,1.94,1.4,32.87,56,75,15,42.7472897963471,1514510242.24,24.57,8.9,5.2031400314142,5.07,2.04284214793268,2.46,Makkajo'xori
NMNT-224,0-20 sm,Loy,7.137004749,2.65,4.44,1.44,33.44,49,72,15,41.3695973974836,388569848.15,22.8,10.41,7,3.79,2.57711904733235,1.86,Makkajo'xori
NTTM-193,0-20 sm,Qumoq,6.808041722,5.03,3.22,1.32,35.12,24,80,19,33.9923056453251,388569848.15,19.88,8.67,3.53361707345918,10.41,3.01026133089498,1.86,Makkajo'xori
NMNX-21069,0-20 sm,Qumoq,7.393631868,5.32,1.2,1.35,28.4,49,76,18,37.0819816099332,388569848.15,27.18,8.92,5.04430830907214,,2.62960908800221,2.22,Makkajo'xori
NMNX-21190,0-20 sm,Yengil qum,7.69950698,4.52,2.94,1.27,24.61,28,68,19,47.1743533542413,388569848.15,28.28,10.88,5.87332872920509,4.45,2.76884005331109,1.9,Makkajo'xori
NTXM-232,0-20 sm,Yengil qum,6.602888249,,1.96,1.32,16.7,55,78,21,41.3713467943464,2020147640.39,15.72,10.06,3.31154611565185,7.17,1.79799634628809,2.25,Makkajo'xori
NMNX-224,0-20 sm,Qumoq,6.734447425,5.31,4.17,1.33,15.07,50,64,25,42.5277127828844,1972220256.93,16.14,9.48,4.92910092353272,12.34,3.13110538555769,1.72,Makkajo'xori
NTXM-233,0-20 sm,Loy,6.521217963,3.23,3.8,1.61,38.21,34,80,19,48.8262320531673,2545097428.39,19.99,6.63,1.94372843151908,10.64,1.54286846456089,2.47,Makkajo'xori
NMNT-225,0-20 sm,Loy,7.707332484,2.9,2.01,1.46,31.24,20,68,23,33.2698430357421,2168723530.74,23.48,10.43,6,11.91,1.5075735186369,2.35,Makkajo'xori
NTTM-194,0-20 sm,Loy,6.596719015,5.32,2.43,1.3,24.96,55,67,16,28.1299222129524,1064600948.52,15.51,9.61,3.93297472899574,6.74,2.18895941053713,2.57,Makkajo'xori
NMNX-21070,0-20 sm,Loy,7.403623355,3.79,2.86,1.42,33.24,23,70,15,36.5410608216927,213446644.04,19.97,9.35,1.2,11.67,1.54244843804667,2.02,Makkajo'xori
