Namuna,Qatlam (sm),Mexanik tarkib,pH,Gumus (%),Tuproq EC (mS/cm),Tuproq zichligi (g/sm3),DNS (%),Azot (mg/kg),Fosfor (mg/kg),Kaliy (mg/kg),Mg (mg/kg),Mikroorganizmlar (CFU/g),S (mg/kg),Fe (mg/kg),Zn (mg/kg),Mn (mg/kg),Cu (mg/kg),B (mg/kg),Ekin
NTTM-436,10-40 sm,Qumoq,6.54,2.1,3.07,1.76,32.65,27.1,16.65,361.03,61.6022013297555,429799606.42,26.78,13.13,3.97,8.83,1.34686583692748,2.13,Bug'doy
NMNX-80116,10-40 sm,Qumoq,8.38,1.06,4.86,1.76,34.41,18.19,11.89,314.67,43.9731006890657,1193698925.54,54.37,13.35,3.96,6.46,2.61082496869973,2.72,Bug'doy
NMNX-80237,10-40 sm,Loy,6.43,3.63,1.38,1.35,44.86,50.95,27.86,432.52,50.4963977499796,,68.42,14.2,3.98,9.66,1.64825797809183,1.93,Makkajo'xori
NTXM-475,10-40 sm,Qum,7.58,4.16,1.75,1.36,31.61,69.26,35.18,516.05,27.3178040588087,2352880961.28,63.06,13.69,3.94,8.02,2.57456282784592,2.51,Makkajo'xori
NMNX-467,10-40 sm,Loy,7.72,1.57,3.69,1.64,41.52,28.82,13.92,355.25,62.6591280201961,334643594.3,55.58,9.66,3.95,6.99,3.14787675527295,2.09,Bug'doy
NTXM-476,10-40 sm,Qum,7.56,2.31,3.44,1.43,32.99,32.58,21.53,405.43,34.6908151181528,569841190.18,71.35,12.67,3.95,8.21,2.6215803857158,2.06,Paxta
NMNT-468,10-40 sm,Qum,8.12,3.42,2.93,1.42,41.5,54.27,30.1,443.38,38.0435047460612,2077865659.81,59.42,,3.92,8,3.39160165026658,,Makkajo'xori
NTTM-437,10-40 sm,Qumoq,8.9,0.79,4.91,1.7,31.06,14.89,11.06,345.47,49.3284233714203,,37.83,10.71,3.94,7.1,1.39713092311749,2.71,Bug'doy
NMNX-80117,10-40 sm,Qumoq,8.34,1.18,5.12,1.71,41.65,13.75,9.99,324.12,24.0047263702085,1037271193.78,59,13.85,3.95,7.1,2.65286993875302,1.41,Bug'doy
NMNX-80238,10-40 sm,Qum,7.54,1.7,4.58,1.52,43.17,20.37,14.09,385.71,28.5962953075739,1891786797.17,42.59,9.86,3.97,7.95,1.90114403028101,,Bug'doy
NTXM-476,10-40 sm,Qum,6.92,3.5,4.6,1.36,43.58,68.63,28.76,485.1,41.5718081056328,367776018.58,67.31,11.4,3.97,9.08,2.65749776733845,2.32,Makkajo'xori
NMNX-468,10-40 sm,Qumoq,6.64,3.26,1.06,1.42,34.23,53.42,29.48,445.4,45.8206906402487,,54.12,14.22,3.93,8.76,2.15004724851611,1.48,Makkajo'xori
NTXM-477,10-40 sm,Qumoq,8.42,3.99,0.78,1.36,42.46,51.69,32.87,483.39,20.2590455651514,759064836.4,56.36,8.91,4,7.66,2.63202910186308,2.77,Makkajo'xori
NMNT-469,10-40 sm,Qum,8.65,2.99,4,1.51,31.85,50.36,25.32,435.09,49.3972722646549,1529522603.01,67.61,13.88,3.96,7.13,2.41194892815217,,Paxta
NTTM-438,10-40 sm,Qumoq,6.72,3.83,3.36,1.46,30.32,68.92,34,509.26,35.129637421654,579263598.28,49.62,14.6,3.98,10.11,2.95849260580637,1.45,Makkajo'xori
NMNX-80118,10-40 sm,Qumoq,8.08,2.05,3.09,1.5,33.8,35.07,21.06,372.96,19.8669228665362,700658166.69,59.81,11.97,3.98,,2.14996843336848,2.15,Bug'doy
NMNX-80239,10-40 sm,Qumoq,7.16,2.78,3.34,1.67,34.37,49.11,22.94,421.42,22.5376084453731,409646563.53,39.24,10.93,3.97,8.29,2.2789766312014,1.4,Makkajo'xori
NTXM-477,10-40 sm,Qum,7.9,1.39,5.14,1.65,32.21,20.91,12.85,372.53,70,492937419.54,61.8,13.67,3.98,7.75,1.65545984052459,1.09,Bug'doy
NMNX-469,10-40 sm,Loy,7.39,3.61,4.3,1.28,30.48,51.66,27.98,468.23,51.7217268127779,593340324.75,57.72,13.05,3.95,8.65,1.38520722731334,1.41,Makkajo'xori
NTXM-478,10-40 sm,Qumoq,8.05,2.72,1.9,1.4,34.52,38.97,22.33,424.09,42.491409462972,2402909627.23,51.37,11.32,3.93,7.84,2.90982634066433,2.5,Bug'doy
NMNT-470,10-40 sm,Qum,7.85,3.18,2.85,1.35,32.71,46.68,27.94,420.15,50.8171840151787,1693754161.75,51.22,11.19,3.99,8.05,1.54991051554223,,Makkajo'xori
NTTM-439,10-40 sm,Qumoq,7.21,3.82,1.71,1.4,42.6,67.11,30.09,460.76,57.9362566301249,142317120.5,56.06,14.23,3.93,9.08,2.94611849387323,,Makkajo'xori
NMNX-80119,10-40 sm,Qum,7.88,1.73,2.2,1.48,32.75,33.72,19.05,393.53,36.0903634846097,2283123153.29,67.78,11.43,3.93,7.45,1.44084601455116,1.37,Bug'doy
NMNX-80240,10-40 sm,Qumoq,6.32,2.67,3.19,1.39,37.94,43.16,24.55,410.55,47.7963207510027,,66.31,12.75,3.92,9.53,1.73336510444331,1.7,Makkajo'xori
NTXM-478,10-40 sm,Loy,8.1,2.71,3.79,1.5,37.41,50.82,23.26,457.84,25.0603163396604,2555327711.85,39.64,,3.93,7.11,2.45048511124068,2.58,Paxta
NMNX-470,10-40 sm,Loy,7.21,2.52,3.44,1.65,36.96,37.29,20.66,422.03,21.2254907169351,211427856.03,46.33,13.02,3.94,,2.69906302362798,1.01,Bug'doy
NTXM-479,10-40 sm,Qum,6.52,0.87,4.4,1.76,37.24,18.97,9.71,324.29,40.0542323189378,2253436626.96,36.11,11.24,3.94,8.3,2.46459484909471,1.2,Bug'doy
NMNT-471,10-40 sm,Qum,8.27,1.78,5.17,1.69,34.52,28.27,14.74,372.56,42.6715034344022,,,,3.96,7.09,1.9513605371921,1.81,Bug'doy
NTTM-440,10-40 sm,Qumoq,7.54,2.58,3.57,1.49,30.24,45.55,19.45,399.06,29.4806993865086,1358923151.67,60.44,12.39,3.94,8.74,2.9,1.28,Bug'doy
NMNX-80120,10-40 sm,Qumoq,7.13,2.61,2.2,1.52,32.62,39.94,22.55,401.67,24.5323713406,336092569.28,53.41,12.83,3.92,8.71,2.45184809390318,1.68,Bug'doy
NMNX-80241,10-40 sm,Qumoq,7.53,4.13,0.79,1.35,30.18,67.09,36.84,529.77,29.7604215822469,,57.65,13.79,3.94,9,1.72120098553888,1,Makkajo'xori
NTXM-479,10-40 sm,Qumoq,7.32,0.84,3.19,1.78,39.66,18.38,11.36,343.01,36.156885173843,1198658703.17,64.26,12.83,3.95,8.34,2.33468528844609,2.6,Bug'doy
NMNX-471,10-40 sm,Loy,6.34,2.12,2.99,1.44,40.29,38.86,19.92,423.74,42.7723247516135,2310650747.34,42.03,13.31,3.92,9.67,1.24345219533214,2.42,Bug'doy
NTXM-480,10-40 sm,Loy,6.31,2.15,2.84,1.53,36.23,44.58,22.66,340,29.5443619495913,562974278.99,57.84,13.25,3.98,8.99,2.0434822977776,2.78,Bug'doy
NMNT-472,10-40 sm,Qum,8.77,1.32,2.86,1.61,33.71,16.16,12.5,358.49,31.0844358430273,1258132910.12,59.3,11.86,3.94,6.44,2.15326635334018,2.82,Bug'doy
NTTM-441,10-40 sm,Qumoq,6.7,4.48,1.79,1.3,37.65,65.78,29.66,532.8,28.3293804721428,877728724.13,56.23,11.36,3.97,9.92,2.72398029762249,1.03,Makkajo'xori
NMNX-80121,10-40 sm,Qumoq,6.05,4.22,0.54,1.35,32.73,80.38,33.41,515.88,53.0839232497015,597639741,41.61,10.99,3.99,10.76,2.58582438996292,,Makkajo'xori
NMNX-80242,10-40 sm,Qum,7.76,4.36,1.57,1.35,41.78,59.59,28.99,491.04,49.557267673574,2544437935.43,39.84,8.59,3.94,8.79,1.69599535449241,2.31,Makkajo'xori
NTXM-480,10-40 sm,Qumoq,8.08,1.47,3.78,1.53,39.81,23,13.63,363.12,51.7858460734746,589531772.5,42.06,12.51,3.98,6.71,2.57676936154126,1.01,Bug'doy
TSPD-2329,10-40 sm,Qumoq,8.07,1.03,4.16,1.53,39.54,20.87,10.17,355.52,25.0423564072299,163062203.67,52.42,12.09,4,6.94,2.03368195773261,1.17,Bug'doy
Karta-440,10-40 sm,Qum,6.23,2.02,1.4,1.52,42.34,33.48,17.19,376.38,45.4260537883493,231834009.94,66.68,14,3.93,8.82,2.21453326230019,,Bug'doy
NTTM-442,10-40 sm,Qumoq,6.52,3.95,2.16,1.51,45.87,67.02,29.28,447.42,63.4904902058814,120393968.52,40.42,,3.97,9.6,1.36343003525629,2.24,Makkajo'xori
NMNX-80363,10-40 sm,Qumoq,6.9,3.61,1.46,1.44,38.47,66.79,25.8,451.07,44.7792441056075,201298876.57,60.17,9.52,3.98,8.87,1.11934662132661,,Makkajo'xori
NMNX-80484,10-40 sm,Qum,8.71,1.63,1.85,1.49,32.36,20.66,16.58,371.96,44.4682476018384,1152704039.58,67.83,10.49,3.93,6.58,2.35468608081145,1.62,Bug'doy
NTXM-481,10-40 sm,Loy,8.83,1.57,4.5,1.66,32.29,19.43,14.01,373.19,55.9144894263295,403852639.52,64.5,13.33,3.98,6.06,2.17087316879879,,Bug'doy
TSPD-2330,10-40 sm,Loy,8.7,0.99,5.37,1.63,31.11,17.46,10.09,326.71,39.9950514263688,2148081028.82,53.12,9.05,3.94,6.72,1.94256427788874,1.46,Bug'doy
Karta-441,10-40 sm,Qumoq,8.94,1.2,4.52,1.74,32.77,16.46,11.87,358.41,45.9886407617982,600144496.64,51.28,14,3.99,6.05,2.0609008276478,1.61,Bug'doy
NTTM-443,10-40 sm,Qum,8.72,1.3,3.23,1.69,30.13,24.17,16.39,379.86,30.4166752958528,517362683.56,69.56,12.84,3.98,6.47,3.58931147710022,1.99,Bug'doy
NMNX-80605,10-40 sm,Qum,6.17,4.02,0.77,1.24,42.5,78.29,34.31,511.84,50.0949302799955,2340983259.09,60.65,13.06,3.93,10.12,3.16805039281223,1.44,Makkajo'xori
NMNX-80726,10-40 sm,Qum,8.98,1.93,3.78,1.72,39.12,30.14,17.98,376.22,35.739676146006,779696506.04,71.67,11.48,3.98,5.2,2.72217233525053,2.36,Bug'doy
NTXM-482,10-40 sm,Qumoq,8.63,1.31,4.75,1.46,43.07,22.34,13.21,367.91,21.9223497884225,79548841.53,49.15,13.2,3.92,6.32,1.53407383754982,0.78,Bug'doy
TSPD-2331,10-40 sm,Qumoq,6.5,1.55,4.28,1.71,36.33,26.74,18.25,355.82,41.1809403800953,1272819606.29,56.62,12.06,3.95,9.17,2.37883565839377,2.57,Bug'doy
Karta-442,10-40 sm,Loy,6.53,2.48,4.37,1.62,33.79,41.12,20.04,404.07,33.7806116247547,1498353656.1,47.36,15.49,3.92,8.5,1.34826420060143,2.58,Bug'doy
NTTM-444,10-40 sm,Qumoq,7.46,3.52,4.31,1.56,40.61,50.26,27.43,439.18,42.0822458406599,512935599.63,44.16,10.74,3.94,7.77,1.95850026493373,,Makkajo'xori
NMNX-80847,10-40 sm,Qum,8.02,3.82,2.81,1.5,39.39,50.25,25.9,477.43,44.4366516910587,1242255808.41,38.61,14.09,3.94,8.45,1.73141341612565,1.01,Makkajo'xori
NMNX-80968,10-40 sm,Qum,6.24,3.93,4.01,1.39,42.69,64.28,32.62,466.76,23.6875915319493,1977217674.16,59.73,13.19,3.96,10.04,2.94776180795036,1.41,Makkajo'xori
NTXM-483,10-40 sm,Qumoq,8.83,0.99,4.67,1.61,42.34,12.82,8.65,384.79,39.7411397734313,439686269.4,52.79,12.16,3.95,6.64,1.84477494967697,1.01,Bug'doy
TSPD-2332,10-40 sm,Loy,6.51,2.53,1.56,1.59,38.61,38.44,20.31,388.58,34.5920381542025,,,8.66,3.97,8.86,2.52451714488192,1.93,Bug'doy
Karta-443,10-40 sm,Qumoq,7.64,3.45,1.81,1.65,31.7,64.89,29.86,467.2,41.9873950593506,,71.84,13.79,3.98,8.58,1.78400555701778,0.81,Makkajo'xori
NTTM-445,10-40 sm,Qum,6.87,3.52,3,1.49,44.22,43.16,30.37,447.52,39.2987779823544,512390428.4,35.61,12.18,3.99,9.57,2.5756173922916,,Makkajo'xori
NMNX-81089,10-40 sm,Qum,8.38,1.07,4.87,1.69,38.71,20.14,11.92,355.36,56.8656703340621,1552812409.34,,11.47,3.99,5.78,2.42560781817127,1.83,Bug'doy
NMNX-81210,10-40 sm,Loy,7.77,2.72,1.71,1.49,44.79,39.39,26.93,459.99,19.98368685884,1008099688.94,60.11,12.77,3.97,7.73,1.28831722577178,2.22,Bug'doy
NTXM-484,10-40 sm,Qum,7.87,3.37,0.94,1.3,33.56,51.19,27.62,462.67,33.15074295521,,58.12,12.21,3.95,8.21,1.8786368582025,1.2,Makkajo'xori
TSPD-2333,10-40 sm,Loy,8.55,1.01,3.61,1.7,33.93,20.52,11.12,370.4,33.6907333032788,403143242.07,62.93,12.41,3.94,6.65,2.95398448618967,1.51,Bug'doy
Karta-444,10-40 sm,Loy,6.6,4.93,1.97,1.33,41.4,63.88,31.8,531.21,17.9766957293664,,58.23,12.75,3.98,9.33,2.11367602467705,2.33,Makkajo'xori
NTTM-446,10-40 sm,Qumoq,8.66,0.87,4.92,1.53,38.43,14.2,11.75,344.37,24.0695257725128,1406231454.47,43.93,10.42,3.94,5.84,2.68778998194262,2.4,Bug'doy
NMNX-1560,10-40 sm,Qum,6.64,3.7,2.09,1.52,32.65,48.3,27.54,462.15,60,1920577773.55,60.82,12.23,3.97,9.34,3.5,1.16,Makkajo'xori
NMNX-465,10-40 sm,Qumoq,8.28,0.76,5.03,1.75,35.12,9.81,8.83,312.47,55.0868226695015,291015972.39,60.83,7.24,3.93,7.06,3.34193638287213,2.52,Bug'doy
NTXM-474,10-40 sm,Qumoq,7.17,2.84,4.55,1.55,44.3,46.93,26.59,391.7,36.7265393502458,982600319.47,55.05,12.75,3.95,9.09,2.3380753523018,2.63,Makkajo'xori
NMNX-466,10-40 sm,Qumoq,6.87,3.52,3.2,1.54,36.94,58.62,35.02,446.71,28.5343653290396,1266326448.04,43.3,14.77,3.96,9.41,3.04720167243053,2.15,Makkajo'xori
NTXM-475,10-40 sm,Qum,7.42,2.02,3.01,1.51,42.01,32.61,19.57,393.22,42.0814208569067,1235360576.44,55.76,13.87,3.97,8.94,1.42959225242945,1.39,Bug'doy
NMNT-467,10-40 sm,Qum,7.64,1.51,3.6,1.61,34.15,29.12,18.39,323.09,25.9921766282685,1965144769.22,51.58,10.83,3.92,8.29,2.71792563683887,1.32,Bug'doy
NTTM-436,10-40 sm,Qum,7.63,2.27,3.02,1.5,37.53,36.66,23.77,406.06,50.3522534141268,135412083.84,51.98,12.45,3.99,6.92,2.84723079708551,2.33,Paxta
NMNX-80357,10-40 sm,Qum,7.97,0.74,4.24,1.66,39.35,11.61,8.26,330.17,24.8430898317915,1331225074.5,57.16,10.57,3.95,7.22,2.26081207530384,0.88,Bug'doy
NMNX-80478,10-40 sm,Loy,8.53,0.72,5.06,1.71,46.25,14.48,9.25,364.67,70,1655009640.06,62.13,10.79,3.98,5.78,2.81524419683802,2.39,Bug'doy
NTXM-475,10-40 sm,Qumoq,8.58,3.62,3.2,1.32,37.84,55.03,28.87,493.37,37.83247649537,1600980617.21,61.26,9.68,3.92,7.65,2.20851058756777,2.83,Makkajo'xori
NMNX-467,10-40 sm,Qumoq,6.11,1.97,2.93,1.73,32.09,31.67,19.66,349.45,34.4460244497655,,67.02,12.3,3.93,9.49,3.02609913444007,1.8,Bug'doy
NTXM-476,10-40 sm,Loy,8.24,2.18,2.98,1.69,32.37,35.62,24.61,380.59,57.8369458740987,1592157844.9,62.05,11.5,3.96,7.76,2.98949140237553,2.26,Bug'doy
NMNT-468,10-40 sm,Qumoq,8.25,2.6,3.68,1.64,42.16,41.36,25.12,433.47,47.5318002279356,,57.89,12.44,3.93,8.51,1.60164694415352,1.95,Paxta
NTTM-437,10-40 sm,Qum,7.54,1.13,5.2,1.77,34.36,23.66,12.49,318.6,61.0082552555439,156462066.9,58.01,12.61,3.97,,2.38312632744592,1.37,Bug'doy
NMNX-80358,10-40 sm,Qum,6.27,3.4,1.05,1.46,33.7,64,30.65,442.24,25.6606122024224,399935579.1,67.16,11.41,3.99,10.32,1.89146195347848,,Makkajo'xori
NMNX-80479,10-40 sm,Qum,6.38,3.74,2.48,1.51,40.49,70.2,31.28,492.15,15,2872541124.95,66.84,14.41,3.98,10.12,3.07823364008171,1.1,Makkajo'xori
NTXM-476,10-40 sm,Qumoq,7.23,4.1,1.99,1.3,31.72,57.79,29.2,481.73,26.2700177726416,404999974.93,52.5,12.54,3.94,9.16,1.38694250568857,1.96,Makkajo'xori
NMNX-468,10-40 sm,Qum,8.19,2.23,2.89,1.66,41.09,35.53,20.5,371.9,36.0095732262106,1645102263.46,61.06,11.45,3.95,7.06,2.36787643514386,2.93,Bug'doy
NTXM-477,10-40 sm,Qumoq,7.43,4.75,3.95,1.33,41.51,68.6,36.1,494.74,43.4980987619505,142251974.05,42.94,10.23,3.93,8.59,2.96147658156965,2.88,Makkajo'xori
NMNT-469,10-40 sm,Loy,6.95,2.54,0.64,1.38,31.49,45.56,20.73,370.56,45.2481322657182,1601344060.95,,12.07,3.94,9.17,1.53630033100082,1.74,Bug'doy
NTTM-438,10-40 sm,Qum,8.83,0.65,5.2,1.6,33.5,12.27,9.42,307.09,29.7552570139292,575060925.12,62.26,11.3,3.98,5.59,1.68370092636502,2.37,Bug'doy
NMNX-80359,10-40 sm,Qum,8.24,2.38,1.53,1.45,38.02,40.39,19.74,459.91,29.0515989903182,1070005700.57,71.98,,3.95,7.78,2.29682568980579,,Bug'doy
NMNX-80480,10-40 sm,Qumoq,8.64,1.56,2.93,1.49,35.19,21.21,14.86,396.24,32.7534594821197,1112383487.53,70.99,13.55,3.95,6.03,2.22142885108319,1.22,Bug'doy
NTXM-477,10-40 sm,Loy,6.58,1.58,2.43,1.66,34.6,27.64,15.62,347.14,27.1666056001021,695473448.48,62.01,12.1,3.96,8.32,2.06962235836102,1.65,Bug'doy
NMNX-469,10-40 sm,Qum,8.93,1.07,4.78,1.57,44.85,14.44,10.86,313.61,44.8104544574062,311090255.46,51.54,12.75,3.97,6.7,3.53737654077083,1.81,Bug'doy
NTXM-478,10-40 sm,Qum,8.16,0.93,4.69,1.59,32.13,18.78,12.2,349.2,46.2481201388381,,58.39,7.86,3.96,6.58,2.47163719945197,2.2,Bug'doy
NMNT-470,10-40 sm,Qum,8.04,2.43,2.38,1.38,41.01,41.5,20.95,428.85,32.9684541252362,,56.81,14.53,3.98,7.63,2.39346635249355,1.03,Bug'doy
NTTM-439,10-40 sm,Qumoq,6.03,2.9,1.01,1.37,32.79,44.89,25.83,440.03,19.3419270734862,822255530.8,66.31,12.56,3.99,10.35,1.8472924019966,2.2,Makkajo'xori
NMNX-80360,10-40 sm,Loy,8.36,1.05,4.29,1.67,30.6,12.08,11.66,320.14,39.8938547943822,61986267.52,66.53,9.29,3.99,7.04,1.6863427614378,2.65,Bug'doy
NMNX-80481,10-40 sm,Qumoq,8.28,1.06,4.02,1.62,34.58,17.33,11.71,328.59,38.2852976694381,1548248620.78,68.45,10.16,3.94,7.15,1.61831807170252,2.87,Bug'doy
NTXM-478,10-40 sm,Qum,8.35,1.18,4.21,1.64,36.4,21.26,15.28,350.97,38.3424624027292,737534861.31,36.91,12,4,7.14,2.76280992469085,2.06,Bug'doy
NMNX-470,10-40 sm,Qumoq,6.46,4.04,1.33,1.44,42.26,65.92,34.3,431.94,59.1210879010299,1040518782.03,52.77,12.25,3.98,9.23,3.05463709192322,1.68,Makkajo'xori
NTXM-479,10-40 sm,Qum,8.01,2.18,4.39,1.44,36.06,41.1,19.13,407.3,21.4920466519649,1072126685.35,57.51,10.84,3.92,6.8,1.80619610970569,0.64,Paxta
NMNT-471,10-40 sm,Qumoq,6.5,2.95,1.78,1.35,36.96,45.77,24.82,413.17,37.6775734242697,113601414.23,39.16,13.68,3.93,9.46,2.25156035727761,0.95,Makkajo'xori
NTTM-440,10-40 sm,Loy,7.67,3.82,1.99,1.48,33.54,57.1,28.4,492.7,35.0071057084953,734398175.34,54.56,13.47,3.97,7.93,1.83520281742764,2.11,Makkajo'xori
NMNX-80361,10-40 sm,Qumoq,8.97,0.65,4.44,1.79,41.37,7.56,6.99,326.37,24.3424387097271,,,11.7,3.95,6.91,1.80527217349246,2.75,Bug'doy
NMNX-80482,10-40 sm,Qumoq,8.58,0.75,5.44,1.75,31.86,17.04,9.09,361.38,34.0589328368606,2610706715.04,69.89,13.2,4,6.25,3.06371334065349,,Bug'doy
NTXM-479,10-40 sm,Qum,8.06,2.08,4.99,1.37,33.14,34.21,19.65,405.5,34.470053149963,1589506251.32,62.18,12.45,3.92,7.97,1.93601663376321,,Paxta
NMNX-471,10-40 sm,Qumoq,6.31,3.45,1.07,1.4,36.91,67.89,29.42,441.13,65.7997439862158,190141935.17,66.61,10.99,4,9.77,2.35118907350409,1.53,Makkajo'xori
NTXM-480,10-40 sm,Qum,6.39,4.61,1.46,1.33,34.86,63.36,34.17,518.63,459.84,1859810205.33,34.66,14.17,3.95,9.51,2.38612766375819,1.09,Makkajo'xori
NMNT-472,10-40 sm,Qumoq,8,2.46,3.05,1.4,36.29,36.08,20.4,369.59,335.69,662792867.28,37.64,13.34,3.94,7.35,2.82579988253891,1.78,Bug'doy
NTTM-441,10-40 sm,Qumoq,7.39,2.07,5.13,1.44,31.35,29.95,16.62,369.73,342.32,230795244.77,50.05,,3.96,8.95,2.23602695876913,2.19,Bug'doy
NMNX-80362,10-40 sm,Qum,7.52,3.45,4.63,1.35,32.24,63.44,32.12,482.91,438.01,377689419.73,57.14,11.54,3.95,8.99,1.65275695790733,2.5,Makkajo'xori
NMNX-80483,10-40 sm,Qumoq,8.91,1.19,4.92,1.69,37.72,20.41,11.83,331.57,296.32,492072412.45,56.42,12.87,3.93,6.26,2.55555874403762,,Bug'doy
NTXM-480,10-40 sm,Qum,6.78,3.7,1.13,1.41,30.28,62.01,30.95,504.37,430.97,1235150948.71,71.28,9.52,3.96,9.33,1.11194650717487,0.97,Makkajo'xori
NMNX-472,10-40 sm,Loy,8.33,1.9,4.44,1.49,33.27,25.72,15.24,391.24,354.59,,34.37,12.45,3.96,6.48,2.10018381780686,0.85,Bug'doy
NTXM-481,10-40 sm,Qum,6.94,2.66,3.19,1.55,37.44,43.57,22.93,421.08,346.3,60220871.76,47.29,11.52,3.97,8.88,2.59085479880768,2.42,Makkajo'xori
NMNT-473,10-40 sm,Qum,7.93,3.51,3.7,1.49,35.41,54.58,27.84,445.63,372.62,1055396382.93,60.46,13.03,3.94,7.49,2.249294143672,1.43,Makkajo'xori
NTTM-442,10-40 sm,Qumoq,8.07,2.87,2.37,1.46,34.04,45.69,26.33,441.92,402.96,384021347.05,43.76,12.44,3.96,7.5,2.10716708382167,2.29,Makkajo'xori
NMNX-80363,10-40 sm,Loy,7.16,3.17,2.59,1.53,39.85,51.6,22.43,396.59,363.57,2357997614,45.55,9.57,3.92,8.71,2.19883725764512,1.46,Bug'doy
NMNX-80484,10-40 sm,Qumoq,7.76,2.5,4.08,1.38,37.87,35.79,21.86,406.45,383.26,543043006.95,55.33,9.06,3.96,8.58,2.95080941314488,1.04,Paxta
NTXM-481,10-40 sm,Qumoq,7.37,3.74,3.83,1.55,33,49.76,24.53,435.69,393.27,689913289.15,24.67,12.44,3.96,8.54,2.65256040430069,2.24,Makkajo'xori
TSPD-2330,10-40 sm,Qum,8.43,1.26,4.58,1.68,41.13,21.9,14.07,336.97,294.71,663218944.05,62.05,13.3,3.99,7.04,1.81464541909409,2.35,Bug'doy
Karta-441,10-40 sm,Loy,8.24,1.85,1.69,1.67,32.99,34.34,16.55,367.36,375.14,,44.36,13.54,3.93,6.99,1,1.47,Bug'doy
NTTM-443,10-40 sm,Loy,6.19,2.53,1.84,1.68,36.43,33.69,20.38,396.48,358.81,,57.8,12.94,3.92,9.79,1.58862441870037,2,Bug'doy
NMNX-80605,10-40 sm,Qumoq,8.67,1.27,2.06,1.68,40.13,21.18,11.21,348.05,330.13,1884733673.51,70.58,10.88,3.96,7.5,2.46306665049355,0.84,Bug'doy
NMNX-80726,10-40 sm,Qumoq,6.81,4.05,2,1.41,41.99,67.18,32.54,466.45,419.78,,52.68,10.74,3.97,9.48,2.25255390830625,1.17,Makkajo'xori
,10-40 sm,Loy,7.5,3.95,1.26,1.58,37.06,53.34,30.17,481.61,466.51,,62.38,14.04,3.93,8.74,1.82351779520314,2.21,Makkajo'xori
,10-40 sm,Loy,8.52,1.25,3.7,1.74,32.73,27.46,15.4,334.26,309.24,243371701.83,54.19,12.49,3.99,7.3,2.9,2.13,Bug'doy
,10-40 sm,Loy,6.22,4,1.31,1.48,41.35,49.94,32.56,452.87,407.37,324163707.62,34.57,11.36,3.97,8.94,1.65157587697542,1.97,Makkajo'xori
,10-40 sm,Qumoq,6.93,1.8,2.5,1.39,39.86,29.35,17.95,376.15,337.72,,47.95,13.96,4,8.74,2.04656172969592,2.04,Bug'doy
,10-40 sm,Qum,8.7,1.16,5.33,1.63,39.46,21.17,12.74,313.6,278.35,869644866.94,59.67,11.61,3.92,6.43,2.68237218055078,2.63,Bug'doy
,10-40 sm,Qum,7.37,2.45,3.06,1.64,32.33,41.57,18.5,394.95,365.96,188147878.3,53.03,9.89,3.92,8.52,2.28768984297163,1.59,Bug'doy
,10-40 sm,Qumoq,6.04,3.62,0.78,1.32,32.82,58.55,33.34,497.34,459.45,966157177.69,48.03,12.1,3.96,10.53,3.06873397596638,1.65,Makkajo'xori
,10-40 sm,Qumoq,7.23,3.78,0.9,1.42,30.09,66.72,29.74,514.96,463.54,1192991726.97,38,11.04,3.95,7.82,1.18446814650692,1.56,Makkajo'xori
,10-40 sm,Loy,7.69,2.32,3.23,1.6,33.68,35.33,21.49,376.79,370.9,527549087.32,48.58,9.55,3.94,8.98,2.65802207169791,1.99,Bug'doy
,10-40 sm,Loy,6.08,2.71,2.75,1.58,31.17,42.82,25.71,404.27,361.09,1367983814.89,56.42,6.83,3.97,9.39,1.86796945511286,1.2,Bug'doy
,10-40 sm,Qum,8.06,2.8,0.85,1.41,39.4,48.42,23.05,449.53,436.97,2234723333.28,47.94,14.6,3.95,8.38,1.67973691182374,2.06,Makkajo'xori
,10-40 sm,Qumoq,6.02,4.03,1.4,1.35,37.7,60.91,29.74,448.68,425.1,77190009.21,64.69,12.81,3.97,9.57,1.76316294117975,2.71,Makkajo'xori
,10-40 sm,Qumoq,6.59,4.05,0.56,1.33,36.17,74.01,34.95,481.13,450.14,138951978.97,58.79,10.43,3.95,9.26,3.47396844075072,1.93,Makkajo'xori
,10-40 sm,Qumoq,8.42,0.67,5.17,1.72,37.44,10.71,8.57,304.89,291.89,,38.99,11.89,3.92,6.6,2.92919022541221,2.93,Bug'doy
,10-40 sm,Qum,7.95,0.77,4.33,1.71,32.83,17.68,9.12,326.79,321.34,585295498.03,53.68,12.02,3.97,6.93,2.37995762541243,2.43,Bug'doy
,10-40 sm,Qum,6.86,2.89,3.05,1.47,35.26,49.92,31.24,452.71,420.24,1965200321.22,60.04,13.5,3.92,8.56,1.40822798313387,,Bug'doy
,10-40 sm,Qum,8.26,3.02,2.66,1.41,43.99,52.23,25.76,440.22,395.78,62945150.35,48.23,13.39,3.96,8.57,2.93129566252253,1.78,Makkajo'xori
,10-40 sm,Loy,8.26,1.16,4.26,1.6,33.17,18.22,11.69,323.34,,608884220.88,66.46,11.73,3.96,,1.78972848382829,2.17,Bug'doy
NTXM-485,10-40 sm,Qumoq,7.24,2.19,4.76,1.55,32.71,37.51,22.93,375.75,348.06,281075374.44,53.56,12.38,3.95,8.05,2.79096441815011,2.67,Bug'doy
